,Date,Open,High,Low,Close,Adj Close,Volume
30,1981-01-27,0.575893,0.575893,0.571429,0.571429,0.467575,5924800
31,1981-01-28,0.555804,0.555804,0.553571,0.553571,0.452963,7039200
32,1981-01-29,0.535714,0.535714,0.533482,0.533482,0.436525,10976000
33,1981-01-30,0.508929,0.508929,0.504464,0.504464,0.412781,11547200
34,1981-02-02,0.477679,0.477679,0.475446,0.475446,0.389037,5941600
35,1981-02-03,0.493304,0.495536,0.493304,0.493304,0.403649,4788000
36,1981-02-04,0.511161,0.513393,0.511161,0.511161,0.418261,6966400
37,1981-02-05,0.511161,0.515625,0.511161,0.511161,0.418261,1982400
38,1981-02-06,0.513393,0.515625,0.513393,0.513393,0.420087,3466400
39,1981-02-09,0.491071,0.491071,0.486607,0.486607,0.398169,4188800
40,1981-02-10,0.486607,0.488839,0.486607,0.486607,0.398169,4586400
41,1981-02-11,0.473214,0.473214,0.470982,0.470982,0.385384,3460800
42,1981-02-12,0.468750,0.468750,0.466518,0.466518,0.381731,3640000
43,1981-02-13,0.459821,0.459821,0.455357,0.455357,0.372599,2788800
44,1981-02-17,0.466518,0.468750,0.466518,0.466518,0.381731,3068800
45,1981-02-18,0.486607,0.491071,0.486607,0.486607,0.398169,4810400
46,1981-02-19,0.459821,0.459821,0.457589,0.457589,0.374425,5577600
47,1981-02-20,0.435268,0.435268,0.433036,0.433036,0.354334,6092800
48,1981-02-23,0.439732,0.441964,0.439732,0.439732,0.359814,3528000
49,1981-02-24,0.428571,0.428571,0.424107,0.424107,0.347028,4244800
50,1981-02-25,0.450893,0.453125,0.450893,0.450893,0.368946,4872000
51,1981-02-26,0.457589,0.459821,0.457589,0.457589,0.374425,2710400
52,1981-02-27,0.473214,0.477679,0.473214,0.473214,0.387210,3690400
53,1981-03-02,0.475446,0.477679,0.475446,0.475446,0.389037,2940000
54,1981-03-03,0.470982,0.470982,0.468750,0.468750,0.383558,4043200
55,1981-03-04,0.466518,0.466518,0.464286,0.464286,0.379905,3427200
56,1981-03-05,0.464286,0.464286,0.462054,0.462054,0.378078,1344000
57,1981-03-06,0.462054,0.462054,0.457589,0.457589,0.374425,2900800
58,1981-03-09,0.424107,0.424107,0.421875,0.421875,0.345202,3830400
59,1981-03-10,0.404018,0.404018,0.401786,0.401786,0.328764,7095200
60,1981-03-11,0.390625,0.390625,0.386161,0.386161,0.315978,7464800
61,1981-03-12,0.401786,0.404018,0.401786,0.401786,0.328764,14812000
62,1981-03-13,0.399554,0.399554,0.397321,0.397321,0.325111,57825600
63,1981-03-16,0.412946,0.417411,0.412946,0.412946,0.337896,9307200
64,1981-03-17,0.433036,0.437500,0.433036,0.433036,0.354334,10936800
65,1981-03-18,0.459821,0.464286,0.459821,0.459821,0.376252,9234400
66,1981-03-19,0.457589,0.457589,0.455357,0.455357,0.372599,9452800
67,1981-03-20,0.459821,0.464286,0.459821,0.459821,0.376252,3651200
68,1981-03-23,0.477679,0.482143,0.477679,0.477679,0.390863,5504800
69,1981-03-24,0.477679,0.477679,0.475446,0.475446,0.389037,7039200
70,1981-03-25,0.470982,0.470982,0.466518,0.466518,0.381731,1764000
71,1981-03-26,0.459821,0.459821,0.457589,0.457589,0.374425,3068800
72,1981-03-27,0.444196,0.444196,0.441964,0.441964,0.361640,3063200
73,1981-03-30,0.441964,0.446429,0.441964,0.441964,0.361640,2475200
74,1981-03-31,0.441964,0.441964,0.437500,0.437500,0.357987,3998400
75,1981-04-01,0.435268,0.435268,0.433036,0.433036,0.354334,8517600
76,1981-04-02,0.470982,0.473214,0.470982,0.470982,0.385384,7851200
77,1981-04-03,0.473214,0.475446,0.473214,0.473214,0.387210,4121600
78,1981-04-06,0.466518,0.466518,0.464286,0.464286,0.379905,5700800
79,1981-04-07,0.462054,0.462054,0.459821,0.459821,0.376252,2671200
80,1981-04-08,0.482143,0.486607,0.482143,0.482143,0.394516,5488000
81,1981-04-09,0.491071,0.493304,0.491071,0.491071,0.401822,3124800
82,1981-04-10,0.497768,0.500000,0.497768,0.497768,0.407302,8366400
83,1981-04-13,0.497768,0.500000,0.497768,0.497768,0.407302,4015200
84,1981-04-14,0.497768,0.500000,0.497768,0.497768,0.407302,1663200
85,1981-04-15,0.475446,0.475446,0.473214,0.473214,0.387210,8512000
86,1981-04-16,0.448661,0.448661,0.446429,0.446429,0.365293,5969600
87,1981-04-20,0.459821,0.462054,0.459821,0.459821,0.376252,8836800
88,1981-04-21,0.491071,0.493304,0.491071,0.491071,0.401822,7134400
89,1981-04-22,0.508929,0.511161,0.508929,0.508929,0.416434,4748800
90,1981-04-23,0.522321,0.524554,0.522321,0.522321,0.427393,14504000
91,1981-04-24,0.522321,0.522321,0.517857,0.517857,0.423740,8764000
92,1981-04-27,0.515625,0.515625,0.513393,0.513393,0.420087,9632000
93,1981-04-28,0.506696,0.506696,0.504464,0.504464,0.412781,8047200
94,1981-04-29,0.500000,0.500000,0.497768,0.497768,0.407302,3410400
95,1981-04-30,0.506696,0.511161,0.506696,0.506696,0.414607,3152800
96,1981-05-01,0.506696,0.511161,0.506696,0.506696,0.414607,4138400
97,1981-05-04,0.506696,0.506696,0.504464,0.504464,0.412781,3612000
98,1981-05-05,0.504464,0.504464,0.502232,0.502232,0.410955,4384800
99,1981-05-06,0.491071,0.491071,0.488839,0.488839,0.399996,4737600
100,1981-05-07,0.495536,0.497768,0.495536,0.495536,0.405475,2340800
101,1981-05-08,0.500000,0.502232,0.500000,0.500000,0.409128,1976800
102,1981-05-11,0.491071,0.491071,0.488839,0.488839,0.399996,2984800
103,1981-05-12,0.488839,0.495536,0.488839,0.488839,0.399996,1064000
104,1981-05-13,0.488839,0.493304,0.486607,0.486607,0.398169,1226400
105,1981-05-14,0.484375,0.484375,0.479911,0.479911,0.392690,1232000
106,1981-05-15,0.491071,0.497768,0.491071,0.491071,0.401822,1226400
107,1981-05-18,0.500000,0.504464,0.500000,0.500000,0.409128,1041600
108,1981-05-19,0.493304,0.493304,0.491071,0.491071,0.401822,6356000
109,1981-05-20,0.506696,0.511161,0.506696,0.506696,0.414607,3320800
110,1981-05-21,0.535714,0.537946,0.535714,0.535714,0.438352,8052800
111,1981-05-22,0.560268,0.564732,0.560268,0.560268,0.458443,7856800
112,1981-05-26,0.560268,0.560268,0.558036,0.558036,0.456616,21336000
113,1981-05-27,0.589286,0.591518,0.589286,0.589286,0.482187,37374400
114,1981-05-28,0.589286,0.591518,0.589286,0.589286,0.482187,18496800
115,1981-05-29,0.591518,0.593750,0.591518,0.591518,0.484013,14845600
116,1981-06-01,0.591518,0.593750,0.591518,0.591518,0.484013,12812800
117,1981-06-02,0.564732,0.564732,0.562500,0.562500,0.460269,10108000
118,1981-06-03,0.562500,0.566964,0.562500,0.562500,0.460269,9861600
119,1981-06-04,0.573661,0.575893,0.573661,0.573661,0.469401,14016800
120,1981-06-05,0.566964,0.566964,0.564732,0.564732,0.462096,14420000
121,1981-06-08,0.546875,0.546875,0.544643,0.544643,0.445658,23374400
122,1981-06-09,0.555804,0.558036,0.555804,0.555804,0.454790,29898400
123,1981-06-10,0.562500,0.569196,0.562500,0.562500,0.460269,6305600
124,1981-06-11,0.587054,0.589286,0.587054,0.587054,0.480360,9744000
125,1981-06-12,0.582589,0.582589,0.580357,0.580357,0.474881,6451200
126,1981-06-15,0.580357,0.580357,0.578125,0.578125,0.473054,35940800
127,1981-06-16,0.569196,0.569196,0.566964,0.566964,0.463922,9312800
128,1981-06-17,0.560268,0.560268,0.558036,0.558036,0.456616,6893600
129,1981-06-18,0.558036,0.560268,0.555804,0.555804,0.454790,5762400
130,1981-06-19,0.542411,0.542411,0.540179,0.540179,0.442005,6876800
131,1981-06-22,0.522321,0.522321,0.520089,0.520089,0.425566,2710400
132,1981-06-23,0.529018,0.533482,0.529018,0.529018,0.432872,3757600
133,1981-06-24,0.520089,0.520089,0.515625,0.515625,0.421913,5756800
134,1981-06-25,0.526786,0.529018,0.526786,0.526786,0.431046,6064800
135,1981-06-26,0.524554,0.524554,0.520089,0.520089,0.425566,5947200
136,1981-06-29,0.506696,0.506696,0.502232,0.502232,0.410955,2648800
137,1981-06-30,0.466518,0.466518,0.464286,0.464286,0.379905,8976800
138,1981-07-01,0.462054,0.462054,0.459821,0.459821,0.376252,42616000
139,1981-07-02,0.459821,0.462054,0.459821,0.459821,0.376252,7571200
140,1981-07-06,0.448661,0.448661,0.444196,0.444196,0.363467,4132800
141,1981-07-07,0.448661,0.453125,0.448661,0.448661,0.367119,3959200
142,1981-07-08,0.466518,0.468750,0.466518,0.466518,0.381731,4155200
143,1981-07-09,0.433036,0.433036,0.430804,0.430804,0.352508,8220800
144,1981-07-10,0.399554,0.399554,0.397321,0.397321,0.325111,13792800
145,1981-07-13,0.406250,0.408482,0.406250,0.406250,0.332417,11435200
146,1981-07-14,0.424107,0.428571,0.424107,0.424107,0.347028,4944800
147,1981-07-15,0.435268,0.437500,0.435268,0.435268,0.356161,2738400
148,1981-07-16,0.446429,0.450893,0.446429,0.446429,0.365293,3808000
149,1981-07-17,0.462054,0.464286,0.462054,0.462054,0.378078,4956000
150,1981-07-20,0.433036,0.433036,0.430804,0.430804,0.352508,5913600
151,1981-07-21,0.430804,0.430804,0.428571,0.428571,0.350681,7985600
152,1981-07-22,0.408482,0.408482,0.404018,0.404018,0.330590,5667200
153,1981-07-23,0.415179,0.417411,0.415179,0.415179,0.339723,8612800
154,1981-07-24,0.428571,0.430804,0.428571,0.428571,0.350681,7212800
155,1981-07-27,0.446429,0.448661,0.446429,0.446429,0.365293,4334400
156,1981-07-28,0.433036,0.433036,0.430804,0.430804,0.352508,5712000
157,1981-07-29,0.426339,0.426339,0.424107,0.424107,0.347028,3875200
158,1981-07-30,0.439732,0.444196,0.439732,0.439732,0.359814,2475200
159,1981-07-31,0.446429,0.448661,0.446429,0.446429,0.365293,2738400
160,1981-08-03,0.446429,0.446429,0.441964,0.441964,0.361640,3108000
161,1981-08-04,0.448661,0.450893,0.448661,0.448661,0.367119,7918400
162,1981-08-05,0.462054,0.464286,0.462054,0.462054,0.378078,4373600
163,1981-08-06,0.453125,0.453125,0.450893,0.450893,0.368946,2632000
164,1981-08-07,0.450893,0.453125,0.450893,0.450893,0.368946,2301600
165,1981-08-10,null,null,null,null,null,null
166,1981-08-11,0.441964,0.441964,0.437500,0.437500,0.357987,17864000
167,1981-08-12,0.430804,0.430804,0.428571,0.428571,0.350681,6568800
168,1981-08-13,0.417411,0.417411,0.415179,0.415179,0.339723,6871200
169,1981-08-14,0.412946,0.412946,0.408482,0.408482,0.334243,6048000
170,1981-08-17,0.399554,0.399554,0.395089,0.395089,0.323284,4726400
171,1981-08-18,0.390625,0.390625,0.386161,0.386161,0.315978,4250400
172,1981-08-19,0.386161,0.386161,0.381696,0.381696,0.312325,5168800
173,1981-08-20,0.386161,0.388393,0.386161,0.386161,0.315978,4278400
174,1981-08-21,0.363839,0.363839,0.359375,0.359375,0.294061,10477600
175,1981-08-24,0.339286,0.339286,0.337054,0.337054,0.275796,5768000
176,1981-08-25,0.345982,0.348214,0.345982,0.345982,0.283102,10175200
177,1981-08-26,0.341518,0.341518,0.339286,0.339286,0.277623,8400000
178,1981-08-27,0.341518,0.343750,0.341518,0.341518,0.279449,6479200
179,1981-08-28,0.359375,0.361607,0.359375,0.359375,0.294061,9508800
180,1981-08-31,0.359375,0.361607,0.359375,0.359375,0.294061,10236800
181,1981-09-01,0.381696,0.383929,0.381696,0.381696,0.312325,9256800
182,1981-09-02,0.388393,0.390625,0.388393,0.388393,0.317805,4844000
183,1981-09-03,0.372768,0.372768,0.368304,0.368304,0.301367,9368800
184,1981-09-04,0.366071,0.366071,0.363839,0.363839,0.297714,3813600
185,1981-09-08,0.354911,0.354911,0.352679,0.352679,0.288581,6361600
186,1981-09-09,0.352679,0.354911,0.352679,0.352679,0.288581,7632800
187,1981-09-10,0.354911,0.357143,0.354911,0.354911,0.290408,8702400
188,1981-09-11,0.352679,0.352679,0.350446,0.350446,0.286755,4384800
189,1981-09-14,0.341518,0.341518,0.339286,0.339286,0.277623,6921600
190,1981-09-15,0.332589,0.332589,0.330357,0.330357,0.270317,4877600
191,1981-09-16,0.325893,0.325893,0.323661,0.323661,0.264838,4838400
192,1981-09-17,0.316964,0.316964,0.314732,0.314732,0.257532,4844000
193,1981-09-18,0.316964,0.319196,0.316964,0.316964,0.259358,6580000
194,1981-09-21,0.319196,0.321429,0.319196,0.319196,0.261185,12258400
195,1981-09-22,0.303571,0.303571,0.301339,0.301339,0.246573,11855200
196,1981-09-23,0.299107,0.299107,0.294643,0.294643,0.241093,7050400
197,1981-09-24,0.294643,0.294643,0.292411,0.292411,0.239267,4575200
198,1981-09-25,0.258929,0.258929,0.254464,0.254464,0.208217,8652000
199,1981-09-28,0.256696,0.258929,0.256696,0.256696,0.210043,22932000
200,1981-09-29,0.270089,0.272321,0.270089,0.270089,0.221002,23671200
201,1981-09-30,0.272321,0.274554,0.272321,0.272321,0.222829,12499200
202,1981-10-01,0.272321,0.274554,0.272321,0.272321,0.222829,15282400
203,1981-10-02,0.294643,0.296875,0.294643,0.294643,0.241093,11261600
204,1981-10-05,0.303571,0.308036,0.303571,0.303571,0.248399,10774400
205,1981-10-06,0.303571,0.303571,0.301339,0.301339,0.246573,7089600
206,1981-10-07,0.319196,0.323661,0.319196,0.319196,0.261185,9710400
207,1981-10-08,0.330357,0.332589,0.330357,0.330357,0.270317,7772800
208,1981-10-09,0.332589,0.337054,0.332589,0.332589,0.272143,13630400
209,1981-10-12,0.343750,0.345982,0.343750,0.343750,0.281276,6837600
210,1981-10-13,0.343750,0.348214,0.343750,0.343750,0.281276,11048800
211,1981-10-14,0.325893,0.325893,0.323661,0.323661,0.264838,7744800
212,1981-10-15,0.330357,0.332589,0.330357,0.330357,0.270317,7358400
213,1981-10-16,0.328125,0.328125,0.325893,0.325893,0.266664,9116800
214,1981-10-19,0.332589,0.334821,0.332589,0.332589,0.272143,5146400
215,1981-10-20,0.350446,0.352679,0.350446,0.350446,0.286755,8932000
216,1981-10-21,0.350446,0.352679,0.350446,0.350446,0.286755,19224800
217,1981-10-22,0.350446,0.350446,0.348214,0.348214,0.284929,8069600
218,1981-10-23,0.341518,0.341518,0.339286,0.339286,0.277623,6977600
219,1981-10-26,0.339286,0.341518,0.339286,0.339286,0.277623,6820800
220,1981-10-27,0.345982,0.350446,0.345982,0.345982,0.283102,21397600
221,1981-10-28,0.357143,0.359375,0.357143,0.357143,0.292234,11043200
222,1981-10-29,0.354911,0.354911,0.352679,0.352679,0.288581,7621600
223,1981-10-30,0.357143,0.359375,0.357143,0.357143,0.292234,13182400
224,1981-11-02,0.357143,0.359375,0.357143,0.357143,0.292234,9228800
225,1981-11-03,0.354911,0.354911,0.352679,0.352679,0.288581,7095200
226,1981-11-04,0.345982,0.345982,0.343750,0.343750,0.281276,5952800
227,1981-11-05,0.321429,0.321429,0.319196,0.319196,0.261185,5840800
228,1981-11-06,0.321429,0.323661,0.321429,0.321429,0.263011,6148800
229,1981-11-09,0.325893,0.328125,0.325893,0.325893,0.266664,5096000
230,1981-11-10,0.328125,0.330357,0.328125,0.328125,0.268490,4188800
231,1981-11-11,0.337054,0.339286,0.337054,0.337054,0.275796,6860000
232,1981-11-12,0.348214,0.350446,0.348214,0.348214,0.284929,9979200
233,1981-11-13,0.325893,0.325893,0.323661,0.323661,0.264838,5252800
234,1981-11-16,0.321429,0.321429,0.319196,0.319196,0.261185,5639200
235,1981-11-17,0.325893,0.328125,0.325893,0.325893,0.266664,8853600
236,1981-11-18,0.337054,0.339286,0.337054,0.337054,0.275796,7285600
237,1981-11-19,0.337054,0.339286,0.337054,0.337054,0.275796,10001600
238,1981-11-20,0.339286,0.341518,0.339286,0.339286,0.277623,9525600
239,1981-11-23,0.328125,0.328125,0.323661,0.323661,0.264838,5740000
240,1981-11-24,0.323661,0.323661,0.321429,0.321429,0.263011,5538400
241,1981-11-25,0.328125,0.330357,0.328125,0.328125,0.268490,13137600
242,1981-11-27,0.337054,0.339286,0.337054,0.337054,0.275796,9312800
243,1981-11-30,0.334821,0.334821,0.332589,0.332589,0.272143,5992000
244,1981-12-01,0.332589,0.334821,0.332589,0.332589,0.272143,5846400
245,1981-12-02,0.334821,0.337054,0.334821,0.334821,0.273970,9391200
246,1981-12-03,0.332589,0.332589,0.330357,0.330357,0.270317,5107200
247,1981-12-04,0.339286,0.341518,0.339286,0.339286,0.277623,34288800
248,1981-12-07,0.341518,0.343750,0.341518,0.341518,0.279449,14823200
249,1981-12-08,0.339286,0.339286,0.334821,0.334821,0.273970,12656000
250,1981-12-09,0.337054,0.339286,0.337054,0.337054,0.275796,8568000
251,1981-12-10,0.337054,0.339286,0.337054,0.337054,0.275796,9352000
252,1981-12-11,0.337054,0.339286,0.334821,0.334821,0.273970,19023200
253,1981-12-14,0.328125,0.328125,0.323661,0.323661,0.264838,6311200
254,1981-12-15,0.332589,0.334821,0.332589,0.332589,0.272143,7828800
255,1981-12-16,0.348214,0.350446,0.348214,0.348214,0.284929,16363200
256,1981-12-17,0.377232,0.379464,0.377232,0.377232,0.308673,12863200
257,1981-12-18,0.408482,0.410714,0.408482,0.408482,0.334243,17931200
258,1981-12-21,0.392857,0.392857,0.390625,0.390625,0.319631,14100800
259,1981-12-22,0.397321,0.399554,0.397321,0.397321,0.325111,13456800
260,1981-12-23,0.390625,0.390625,0.388393,0.388393,0.317805,7224000
261,1981-12-24,0.390625,0.392857,0.390625,0.390625,0.319631,7229600
262,1981-12-28,0.377232,0.377232,0.372768,0.372768,0.305020,9144800
263,1981-12-29,0.379464,0.383929,0.379464,0.379464,0.310499,6059200
264,1981-12-30,0.395089,0.397321,0.395089,0.395089,0.323284,8047200
265,1981-12-31,0.395089,0.397321,0.395089,0.395089,0.323284,13664000
266,1982-01-04,0.395089,0.395089,0.392857,0.392857,0.321458,17813600
267,1982-01-05,0.377232,0.377232,0.372768,0.372768,0.305020,8960000
268,1982-01-06,0.370536,0.370536,0.368304,0.368304,0.301367,16520000
269,1982-01-07,0.343750,0.343750,0.339286,0.339286,0.277623,17511200
270,1982-01-08,0.354911,0.357143,0.354911,0.354911,0.290408,14151200
271,1982-01-11,0.334821,0.334821,0.332589,0.332589,0.272143,8332800
272,1982-01-12,0.323661,0.323661,0.321429,0.321429,0.263011,14980000
273,1982-01-13,0.321429,0.321429,0.319196,0.319196,0.261185,10438400
274,1982-01-14,0.334821,0.337054,0.334821,0.334821,0.273970,6428800
275,1982-01-15,0.357143,0.361607,0.357143,0.357143,0.292234,11676000
276,1982-01-18,0.363839,0.368304,0.363839,0.363839,0.297714,7000000
277,1982-01-19,0.359375,0.359375,0.354911,0.354911,0.290408,13876800
278,1982-01-20,0.361607,0.363839,0.361607,0.361607,0.295887,6456800
279,1982-01-21,0.368304,0.370536,0.368304,0.368304,0.301367,8332800
280,1982-01-22,0.370536,0.372768,0.370536,0.370536,0.303193,6064800
281,1982-01-25,0.361607,0.361607,0.359375,0.359375,0.294061,11177600
282,1982-01-26,0.350446,0.350446,0.345982,0.345982,0.283102,5303200
283,1982-01-27,0.348214,0.352679,0.348214,0.348214,0.284929,7840000
284,1982-01-28,0.359375,0.361607,0.359375,0.359375,0.294061,9900800
285,1982-01-29,0.363839,0.366071,0.363839,0.363839,0.297714,13288800
286,1982-02-01,0.363839,0.363839,0.359375,0.359375,0.294061,9632000
287,1982-02-02,0.361607,0.366071,0.361607,0.361607,0.295887,13568800
288,1982-02-03,0.361607,0.363839,0.361607,0.361607,0.295887,7868000
289,1982-02-04,0.354911,0.354911,0.352679,0.352679,0.288581,5510400
290,1982-02-05,0.352679,0.354911,0.352679,0.352679,0.288581,10074400
291,1982-02-08,0.332589,0.332589,0.330357,0.330357,0.270317,7924000
292,1982-02-09,0.330357,0.332589,0.330357,0.330357,0.270317,14476000
293,1982-02-10,0.334821,0.337054,0.334821,0.334821,0.273970,9699200
294,1982-02-11,0.332589,0.332589,0.330357,0.330357,0.270317,6132000
295,1982-02-12,0.334821,0.337054,0.334821,0.334821,0.273970,4911200
296,1982-02-16,0.330357,0.330357,0.328125,0.328125,0.268490,8579200
297,1982-02-17,0.332589,0.334821,0.332589,0.332589,0.272143,6395200
298,1982-02-18,0.337054,0.339286,0.337054,0.337054,0.275796,7095200
299,1982-02-19,0.337054,0.337054,0.334821,0.334821,0.273970,3399200
300,1982-02-22,0.332589,0.332589,0.330357,0.330357,0.270317,6658400
301,1982-02-23,0.328125,0.328125,0.325893,0.325893,0.266664,8635200
302,1982-02-24,0.328125,0.330357,0.328125,0.328125,0.268490,9486400
303,1982-02-25,0.328125,0.328125,0.325893,0.325893,0.266664,7700000
304,1982-02-26,0.325893,0.328125,0.325893,0.325893,0.266664,4356800
305,1982-03-01,0.328125,0.330357,0.328125,0.328125,0.268490,8825600
306,1982-03-02,0.328125,0.330357,0.328125,0.328125,0.268490,8702400
307,1982-03-03,0.328125,0.330357,0.328125,0.328125,0.268490,5913600
308,1982-03-04,0.323661,0.323661,0.321429,0.321429,0.263011,9592800
309,1982-03-05,0.299107,0.299107,0.296875,0.296875,0.242920,11328800
310,1982-03-08,0.294643,0.294643,0.292411,0.292411,0.239267,8786400
311,1982-03-09,0.294643,0.296875,0.294643,0.294643,0.241093,13126400
312,1982-03-10,0.292411,0.292411,0.290179,0.290179,0.237440,21733600
313,1982-03-11,0.290179,0.294643,0.290179,0.290179,0.237440,5644800
314,1982-03-12,0.274554,0.274554,0.272321,0.272321,0.222829,11636800
315,1982-03-15,0.272321,0.272321,0.270089,0.270089,0.221002,12840800
316,1982-03-16,0.267857,0.267857,0.265625,0.265625,0.217349,11788000
317,1982-03-17,0.254464,0.254464,0.252232,0.252232,0.206391,12622400
318,1982-03-18,0.272321,0.274554,0.272321,0.272321,0.222829,14084000
319,1982-03-19,0.296875,0.299107,0.296875,0.296875,0.242920,16452800
320,1982-03-22,0.319196,0.321429,0.319196,0.319196,0.261185,17298400
321,1982-03-23,0.316964,0.316964,0.314732,0.314732,0.257532,13988800
322,1982-03-24,0.299107,0.299107,0.296875,0.296875,0.242920,12902400
323,1982-03-25,0.296875,0.296875,0.294643,0.294643,0.241093,21028000
324,1982-03-26,0.292411,0.292411,0.290179,0.290179,0.237440,12695200
325,1982-03-29,0.296875,0.299107,0.296875,0.296875,0.242920,16900800
326,1982-03-30,0.301339,0.303571,0.301339,0.301339,0.246573,19488000
327,1982-03-31,0.301339,0.303571,0.301339,0.301339,0.246573,12538400
328,1982-04-01,0.316964,0.319196,0.316964,0.316964,0.259358,14784000
329,1982-04-02,0.316964,0.319196,0.316964,0.316964,0.259358,21201600
330,1982-04-05,0.316964,0.319196,0.316964,0.316964,0.259358,21660800
331,1982-04-06,0.316964,0.316964,0.314732,0.314732,0.257532,17897600
332,1982-04-07,0.312500,0.312500,0.310268,0.310268,0.253879,7274400
333,1982-04-08,0.312500,0.314732,0.312500,0.312500,0.255705,5997600
334,1982-04-12,0.312500,0.314732,0.310268,0.310268,0.253879,11076800
335,1982-04-13,0.287946,0.287946,0.285714,0.285714,0.233787,21324800
336,1982-04-14,0.287946,0.290179,0.287946,0.287946,0.235614,28397600
337,1982-04-15,0.292411,0.294643,0.292411,0.292411,0.239267,41070400
338,1982-04-16,0.301339,0.303571,0.301339,0.301339,0.246573,26012000
339,1982-04-19,0.299107,0.299107,0.294643,0.294643,0.241093,10320800
340,1982-04-20,0.283482,0.283482,0.281250,0.281250,0.230135,20137600
341,1982-04-21,0.281250,0.281250,0.279018,0.279018,0.228308,18256000
342,1982-04-22,0.276786,0.276786,0.274554,0.274554,0.224655,13148800
343,1982-04-23,0.274554,0.276786,0.274554,0.274554,0.224655,12073600
344,1982-04-26,0.281250,0.283482,0.281250,0.281250,0.230135,14481600
345,1982-04-27,0.274554,0.274554,0.272321,0.272321,0.222829,17567200
346,1982-04-28,0.263393,0.263393,0.261161,0.261161,0.213696,24808000
347,1982-04-29,0.261161,0.263393,0.261161,0.261161,0.213696,20557600
348,1982-04-30,0.263393,0.265625,0.263393,0.263393,0.215523,69350400
349,1982-05-03,0.272321,0.274554,0.272321,0.272321,0.222829,20675200
350,1982-05-04,0.281250,0.283482,0.281250,0.281250,0.230135,18496800
351,1982-05-05,0.281250,0.281250,0.276786,0.276786,0.226482,13484800
352,1982-05-06,0.285714,0.287946,0.285714,0.285714,0.233787,18866400
353,1982-05-07,0.290179,0.292411,0.290179,0.290179,0.237440,21179200
354,1982-05-10,0.287946,0.287946,0.285714,0.285714,0.233787,7901600
355,1982-05-11,0.279018,0.279018,0.276786,0.276786,0.226482,25754400
356,1982-05-12,0.272321,0.272321,0.270089,0.270089,0.221002,17752000
357,1982-05-13,0.272321,0.274554,0.272321,0.272321,0.222829,13613600
358,1982-05-14,0.265625,0.265625,0.261161,0.261161,0.213696,23934400
359,1982-05-17,0.258929,0.258929,0.256696,0.256696,0.210043,19051200
360,1982-05-18,0.254464,0.254464,0.252232,0.252232,0.206391,30508800
361,1982-05-19,0.252232,0.252232,0.250000,0.250000,0.204564,18821600
362,1982-05-20,0.252232,0.254464,0.252232,0.252232,0.206391,6904800
363,1982-05-21,0.254464,0.256696,0.254464,0.254464,0.208217,9710400
364,1982-05-24,0.256696,0.258929,0.256696,0.256696,0.210043,7996800
365,1982-05-25,0.256696,0.258929,0.256696,0.256696,0.210043,12891200
366,1982-05-26,0.256696,0.256696,0.254464,0.254464,0.208217,10819200
